	Id	BodyTitle	words_tokens	tags_tokens
35	3088	"best ways to teach a beginner to program? original question
i am currently engaged in teaching my brother to program.  he is a total beginner, but very smart. (and he actually wants to learn).  ive noticed that some of our sessions have gotten bogged down in minor details, and i dont feel ive been very organized. (but the answers to this post have helped a lot.)
what can i do better to teach him effectively?  is there a logical order that i can use to run through concept by concept?  are there complexities i should avoid till later?
the language we are working with is python, but advice in any language is welcome.

how to help
if you have good ones please add the following in your answer:

beginner exercises and project ideas
resources for teaching beginners
screencasts   blog posts   free e books
print books that are good for beginners

please describe the resource with a link to it so i can take a look.  i want everyone to know that i have definitely been using some of these ideas.  your submissions will be aggregated in this post.

online resources for teaching beginners:

a gentle introduction to programming using python
how to think like a computer scientist
alice: a d program for beginners
scratch (a system to develop programming skills)
how to design programs
structure and interpretation of computer programs
learn to program
robert reads how to be a programmer
microsoft xna
spawning the next generation of hackers
comp higher computing lectures by richard buckland (requires itunes)
dive into python
python wikibook
project euler   sample problems (mostly mathematical)
pygame   an easy python library for creating games
invent your own computer games with python
foundations of programming for a next step beyond basics.
squeak by example 
snake wrangling for kids (its not just for kids!)


recommended print books for teaching beginners

accelerated c++
python programming for the absolute beginner
code by charles petzold
python programming: an introduction to computer science nd edition

"	['best', 'way', 'teach', 'beginner', 'program', 'original', 'question', 'currently', 'engaged', 'teaching', 'brother', 'program', 'total', 'beginner', 'smart', 'actually', 'want', 'learn', 'ive', 'noticed', 'session', 'gotten', 'bogged', 'minor', 'detail', 'dont', 'feel', 'ive', 'organized', 'answer', 'post', 'helped', 'lot', 'better', 'teach', 'effectively', 'logical', 'order', 'use', 'run', 'concept', 'concept', 'complexity', 'avoid', 'till', 'later', 'language', 'working', 'python', 'advice', 'language', 'welcome', 'help', 'good', 'one', 'please', 'add', 'following', 'answer', 'beginner', 'exercise', 'project', 'idea', 'resource', 'teaching', 'beginner', 'screencasts', 'blog', 'post', 'free', 'book', 'print', 'book', 'good', 'beginner', 'please', 'describe', 'resource', 'link', 'take', 'look', 'want', 'everyone', 'know', 'definitely', 'using', 'idea', 'submission', 'aggregated', 'post', 'online', 'resource', 'teaching', 'beginner', 'gentle', 'introduction', 'programming', 'using', 'python', 'think', 'like', 'computer', 'scientist', 'alice', 'program', 'beginner', 'scratch', 'system', 'develop', 'programming', 'skill', 'design', 'program', 'structure', 'interpretation', 'computer', 'program', 'learn', 'program', 'robert', 'read', 'programmer', 'microsoft', 'xna', 'spawning', 'next', 'generation', 'hacker', 'comp', 'higher', 'computing', 'lecture', 'richard', 'buckland', 'requires', 'itunes', 'dive', 'python', 'python', 'wikibook', 'project', 'euler', 'sample', 'problem', 'mostly', 'mathematical', 'pygame', 'easy', 'python', 'library', 'creating', 'game', 'invent', 'computer', 'game', 'python', 'foundation', 'programming', 'next', 'step', 'beyond', 'basic', 'squeak', 'example', 'snake', 'wrangling', 'kid', 'kid', 'recommended', 'print', 'book', 'teaching', 'beginner', 'accelerated', 'c++', 'python', 'programming', 'absolute', 'beginner', 'code', 'charles', 'petzold', 'python', 'programming', 'introduction', 'computer', 'science', 'edition']	['python', 'language-agnostic']
36	3255	"big o, how do you calculate approximate it? most people with a degree in cs will certainly know what big o stands for.
it helps us to measure how well an algorithm scales. 
but im curious, how do you calculate or approximate the complexity of your algorithms?
"	['big', 'calculate', 'approximate', 'people', 'degree', 'certainly', 'know', 'big', 'stand', 'help', 'measure', 'well', 'algorithm', 'scale', 'curious', 'calculate', 'approximate', 'complexity', 'algorithm']	['algorithm', 'optimization', 'complexity-theory', 'big-o', 'performance']
37	3432	"multiple updates in mysql i know that you can insert multiple rows at once, is there a way to update multiple rows at once (as in, in one query) in mysql?
edit:
for example i have the following
name   id  col  col
row            
row            
row            
row           

i want to combine all the following updates into one query
update table set col =  where id = ;
update table set col =  where id = ;
update table set col =  where id = ;
update table set col =  where id = ;
update table set col =  where id = ;

"	['multiple', 'update', 'mysql', 'know', 'insert', 'multiple', 'row', 'way', 'update', 'multiple', 'row', 'one', 'query', 'mysql', 'edit', 'example', 'following', 'name', 'col', 'col', 'row', 'row', 'row', 'row', 'want', 'combine', 'following', 'update', 'one', 'query', 'update', 'table', 'set', 'col', 'update', 'table', 'set', 'col', 'update', 'table', 'set', 'col', 'update', 'table', 'set', 'col', 'update', 'table', 'set', 'col']	['mysql', 'sql', 'sql-update']
38	3452	"sql client for mac os x that works with ms sql server how can i connect to a remote sql server using mac os x? i dont really need a gui, but it would be nice to have for the color coding and resultset grid. id rather not have to use a vm.
is there a sql client for mac os x that works with ms sql server?
"	['sql', 'client', 'mac', 'work', 'sql', 'server', 'connect', 'remote', 'sql', 'server', 'using', 'mac', 'dont', 'really', 'need', 'gui', 'would', 'nice', 'color', 'coding', 'resultset', 'grid', 'rather', 'use', 'sql', 'client', 'mac', 'work', 'sql', 'server']	['sql-server', 'macos']
39	3748	"storing images in db   yea or nay? so im using an app that stores images heavily in the db. whats your outlook on this? im more of a type to store the location in the filesystem, than store it directly in the db.
what do you think are the pros cons?          
"	['storing', 'image', 'yea', 'nay', 'using', 'app', 'store', 'image', 'heavily', 'whats', 'outlook', 'type', 'store', 'location', 'filesystem', 'store', 'directly', 'think', 'pro', 'con']	['database', 'image', 'theory', 'storage', 'blob']
40	3881	"illegalargumentexception or nullpointerexception for a null parameter? i have a simple setter method for a property and null is not appropriate for this particular property. i have always been torn in this situation: should i throw an illegalargumentexception, or a nullpointerexception? from the javadocs, both seem appropriate. is there some kind of an understood standard?  or is this just one of those things that you should do whatever you prefer and both are really correct?
"	['illegalargumentexception', 'nullpointerexception', 'null', 'parameter', 'simple', 'setter', 'method', 'property', 'null', 'appropriate', 'particular', 'property', 'always', 'torn', 'situation', 'throw', 'illegalargumentexception', 'nullpointerexception', 'javadocs', 'seem', 'appropriate', 'kind', 'understood', 'standard', 'one', 'thing', 'whatever', 'prefer', 'really', 'correct']	['java', 'exception', 'null', 'nullpointerexception', 'illegalargumentexception']
41	3927	"what are some good .net profilers? what profilers have you used when working with .net programs, and which would you particularly recommend?
"	['good', '.net', 'profilers', 'profilers', 'used', 'working', '.net', 'program', 'would', 'particularly', 'recommend']	['c', '.net', 'profiling', 'profiler']
42	4689	"recommended fonts for programming? what fonts do you use for programming, and for what language ide?  i use consolas for all my visual studio work, any other recommendations?
"	['recommended', 'font', 'programming', 'font', 'use', 'programming', 'language', 'ide', 'use', 'consolas', 'visual', 'studio', 'work', 'recommendation']	['fonts', 'development-environment']
43	4736	"learning regular expressions i dont really understand regular expressions.  can you explain them to me in an easy to follow manner?  if there are any online tools or books, could you also link to them?
"	['learning', 'regular', 'expression', 'dont', 'really', 'understand', 'regular', 'expression', 'explain', 'easy', 'follow', 'manner', 'online', 'tool', 'book', 'could', 'also', 'link']	['regex']
44	5223	"length of a javascript object i have a javascript object. is there a built in or accepted best practice way to get the length of this object?
const myobject = new object();
myobject[""firstname""] = ""gareth"";
myobject[""lastname""] = ""simpson"";
myobject[""age""] = ;

"	['length', 'javascript', 'object', 'javascript', 'object', 'built', 'accepted', 'best', 'practice', 'way', 'get', 'length', 'object', 'const', 'myobject', 'new', 'object', 'myobject', 'firstname', 'gareth', 'myobject', 'lastname', 'simpson', 'myobject', 'age']	['javascript', 'javascript-objects']
45	5473	"how can i undo git reset   hard head~? is it possible to undo the changes caused by the following command? if so, how?
git reset   hard head~

"	['undo', 'git', 'reset', 'hard', 'head~', 'possible', 'undo', 'change', 'caused', 'following', 'command', 'git', 'reset', 'hard', 'head~']	['git', 'version-control', 'git-reset']
46	5727	"what are the barriers to understanding pointers and what can be done to overcome them? why are pointers such a leading factor of confusion for many new, and even old, college level students in c or c++?  are there any tools or thought processes that helped you understand how pointers work at the variable, function, and beyond level?
what are some good practice things that can be done to bring somebody to the level of, ""ah hah, i got it,"" without getting them bogged down in the overall concept? basically, drill like scenarios.
"	['barrier', 'understanding', 'pointer', 'done', 'overcome', 'pointer', 'leading', 'factor', 'confusion', 'many', 'new', 'even', 'old', 'college', 'level', 'student', 'c++', 'tool', 'thought', 'process', 'helped', 'understand', 'pointer', 'work', 'variable', 'function', 'beyond', 'level', 'good', 'practice', 'thing', 'done', 'bring', 'somebody', 'level', 'hah', 'got', 'without', 'getting', 'bogged', 'overall', 'concept', 'basically', 'drill', 'like', 'scenario']	['c++', 'c', 'pointers']
47	6414	"c# loop   break vs. continue in a c# (feel free to answer for other languages) loop, whats the difference between break and continue as a means to leave the structure of the loop, and go to the next iteration?
example:
foreach (datarow row in mytable.rows)
{
    if (someconditionevalstotrue)
    {
        break;   whats the difference between this and continue ?
          continue;
    }
}

"	['loop', 'break', 'vs.', 'continue', 'feel', 'free', 'answer', 'language', 'loop', 'whats', 'difference', 'break', 'continue', 'mean', 'leave', 'structure', 'loop', 'next', 'iteration', 'example', 'foreach', 'datarow', 'row', 'mytable.rows', 'someconditionevalstotrue', 'break', 'whats', 'difference', 'continue', 'continue']	['c', 'loops', 'enumeration']
48	7034	"graph visualization library in javascript i have a data structure that represents a directed graph, and i want to render that dynamically on an html page.  these graphs will usually be just a few nodes, maybe ten at the very upper end, so my guess is that performance isnt going to be a big deal. ideally, id like to be able to hook it in with jquery so that users can tweak the layout manually by dragging the nodes around.
note: im not looking for a charting library.
"	['graph', 'visualization', 'library', 'javascript', 'data', 'structure', 'represents', 'directed', 'graph', 'want', 'render', 'dynamically', 'html', 'page', 'graph', 'usually', 'node', 'maybe', 'ten', 'upper', 'end', 'guess', 'performance', 'isnt', 'going', 'big', 'deal', 'ideally', 'like', 'able', 'hook', 'jquery', 'user', 'tweak', 'layout', 'manually', 'dragging', 'node', 'around', 'note', 'looking', 'charting', 'library']	['javascript', 'jquery', 'data-structures', 'graph-layout']
49	7074	"what is the difference between string and string in c#? example (note the case):
string s = ""hello world!"";
string s = ""hello world!"";

what are the guidelines for the use of each? and what are the differences?
"	['difference', 'string', 'string', 'example', 'note', 'case', 'string', 'hello', 'world', 'string', 'hello', 'world', 'guideline', 'use', 'difference']	['c', '.net', 'string', 'types', 'alias']
50	7284	"what is turing complete? what does the expression ""turing complete"" mean? 
can you give a simple explanation, without going into too many theoretical details?
"	['turing', 'complete', 'expression', 'turing', 'complete', 'mean', 'give', 'simple', 'explanation', 'without', 'going', 'many', 'theoretical', 'detail']	['theory', 'turing-machines', 'turing-complete']
51	7492	"performing a stress test on web application? in the past, i used microsoft web application stress tool and pylot to stress test web applications. id written a simple home page, login script, and site walkthrough (in an ecommerce site adding a few items to a cart and checkout).
just hitting the homepage hard with a handful of developers would almost always locate a major problem. more scalability problems would surface at the second stage, and even more   after the launch.
the url of the tools i used were microsoft homer (aka microsoft web application stress tool) and pylot.
the reports generated by these tools never made much sense to me, and i would spend many hours trying to figure out what kind of concurrent load the site would be able to support. it was always worth it because the stupidest bugs and bottlenecks would always come up (for instance, web server misconfigurations).
what have you done, what tools have you used, and what success have you had with your approach? the part that is most interesting to me is coming up with some kind of a meaningful formula for calculating the number of concurrent users an app can support from the numbers reported by the stress test application.
"	['performing', 'stress', 'test', 'web', 'application', 'past', 'used', 'microsoft', 'web', 'application', 'stress', 'tool', 'pylot', 'stress', 'test', 'web', 'application', 'written', 'simple', 'home', 'page', 'login', 'script', 'site', 'walkthrough', 'ecommerce', 'site', 'adding', 'item', 'cart', 'checkout', 'hitting', 'homepage', 'hard', 'handful', 'developer', 'would', 'almost', 'always', 'locate', 'major', 'problem', 'scalability', 'problem', 'would', 'surface', 'second', 'stage', 'even', 'launch', 'url', 'tool', 'used', 'microsoft', 'homer', 'aka', 'microsoft', 'web', 'application', 'stress', 'tool', 'pylot', 'report', 'generated', 'tool', 'never', 'made', 'much', 'sense', 'would', 'spend', 'many', 'hour', 'trying', 'figure', 'kind', 'concurrent', 'load', 'site', 'would', 'able', 'support', 'always', 'worth', 'stupidest', 'bug', 'bottleneck', 'would', 'always', 'come', 'instance', 'web', 'server', 'misconfigurations', 'done', 'tool', 'used', 'success', 'approach', 'part', 'interesting', 'coming', 'kind', 'meaningful', 'formula', 'calculating', 'number', 'concurrent', 'user', 'app', 'support', 'number', 'reported', 'stress', 'test', 'application']	['web-applications', 'stress-testing', 'performance', 'webapplicationstresstool', 'pylot']
